LABEL,Type,Podr_name_lv1,Podr_name_lv0,Manufacturer,Inkasso,Accounting_center,Connection,Model,Placement_lv0,Placement_lv1,Category,Service_lv1,Service_lv0
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
1,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,7600T,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,7600T,PoB,REGALL24,FIL,ME,SBS
3,ATM,L1,VVB,Second,Enabled,V,Wire,7600T,PoB,REGALL24,FIL,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,ZAP,PRO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,ZAP,PRO,ME,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wireless,S6622,Store,ZAP,MU,H,SBS
0,ATM,L2,VVB,First,Enabled,CH,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,CH,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,CE,Wire,6632,Store,NEW5,PS,E,SBS
3,ATM,L2,VVB,First,Enabled,CE,Wire,6632,Store,NEW5,PS,E,SBS
4,ATM,L2,VVB,First,Enabled,CE,Wire,6632,Store,NEW5,PS,E,SBS
4,ATM,L2,VVB,First,Enabled,CH,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,CH,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L3,VVB,Third,Enabled,IZ,Wire,XE20,Store,REGFREE,TAK,P,SBS
4,ATM,L3,VVB,Third,Enabled,IZ,Wire,XE20,Store,REGFREE,TAK,P,SBS
3,ATM,L3,VVB,Third,Enabled,IZ,Wire,XE20,Store,CIVP,PS,P,SBS
0,ATM,L3,VVB,Third,Enabled,IZ,Wire,XE20,Store,CIVP,PS,P,SBS
4,ATM,Central,VVB,Second,Enabled,NN,Wire,5600,Store,NEWZAPFREE4,OC,ME,SBS
4,ATM,Central,VVB,Second,Enabled,NN,Wire,5600,Store,NEWZAPFREE4,OC,ME,SBS
4,ATM,Central,VVB,Second,Enabled,NN,Wire,5600,Store,NEWZAPFREE4,OC,ME,SBS
4,ATM,Central,VVB,Second,Enabled,NN,Wire,5600,Store,NEWZAPFREE4,OC,ME,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,Second,Enabled,NN,Wireless,5600,Store,ZAP,PRO,ME,SBS
0,ATM,Central,VVB,Second,Enabled,NN,Wireless,5600,Store,ZAP,PRO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,NN,Wireless,5600,Store,ZAP,PRO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,NN,Wireless,5600,Store,ZAP,PRO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,NN,Wireless,5600,Store,ZAP,PRO,ME,SBS
2,ATM,Central,VVB,Second,Enabled,NN,Wireless,5600,Store,ZAP,PRO,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wireless,5600,Store,REGZAPFREE,SHO,ME,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,ZAP,PS,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,5877,Store,ZAPC,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,5877,Store,ZAP,NO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,5877,Store,ZAP,NO,H,SBS
3,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,ZAP,PRO,H,SBS
3,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,ZAP,PRO,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,ZAP,PRO,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGALL24,FIL,H,SBS
3,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
3,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wireless,S6622,Store,ZAPC,PRO,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wireless,S6622,Store,ZAPC,PRO,H,SBS
2,ATM,Central,VVB,First,Enabled,NN,Wireless,S6622,Store,ZAPC,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,SHO,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,SHO,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,SHO,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,SHO,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,REGFREE,TAK,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,6632,Store,REGFREE,TAK,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
2,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MA,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MA,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MA,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MA,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MA,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MA,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,ZAP,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,ZAP,PRO,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wireless,S6622,Store,ZAP,PRO,H,SBS
3,ATM,Central,VVB,Second,Enabled,NN,Wire,7600,Store,REGZAPFREE,SHO,ME,SBS
3,ATM,Central,VVB,Second,Enabled,NN,Wire,7600,Store,REGZAPFREE,SHO,ME,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,6632,Store,REGFREE,TAK,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wireless,6632,Store,ZAP,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wireless,6632,Store,ZAP,PRO,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wireless,6632,Store,ZAP,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,ZAP,SLI,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,ZAP,SLI,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MU,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MU,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MU,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MU,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MU,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wireless,S6622,Store,REGFREE,MU,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
2,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,REGFREE,PS,H,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGZAPFREE,SHO,ME,SBS
2,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGZAPFREE,SHO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGZAPFREE,SHO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGZAPFREE,SHO,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGZAPFREE,SHO,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGZAPFREE,SHO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,TAK,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,TAK,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,TAK,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,TAK,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,TAK,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,TAK,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,TAK,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,TAK,ME,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
2,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
3,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,PoB,REGALL24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,ZAPC,PRO,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,S6622,Store,ZAPC,PRO,H,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGZAPFREE,SHO,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGZAPFREE,SHO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,SHO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,SHO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,SHO,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,SHO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,SHO,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,SHO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,SHO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,SHO,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,REGFREE,PS,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,ZAP,PRO,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,ZAP,PRO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,ZAP,PRO,ME,SBS
2,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,ZAP,PRO,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,Store,ZAP,PRO,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
2,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGVS24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
0,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
3,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,Central,VVB,Second,Enabled,SR,Wire,5600,PoB,REGALL24,FIL,ME,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,H,SBS
0,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,SR,Wire,SR6626,PoB,REGVS24,FIL,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,REGZAPFREE,SHO,H,SBS
3,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,REGZAPFREE,SHO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,REGZAPFREE,SHO,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,REGZAPFREE,SHO,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,REGZAPFREE,SHO,H,SBS
0,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,REGZAPFREE,SHO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,REGZAPFREE,SHO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,REGZAPFREE,SHO,H,SBS
4,ATM,Central,VVB,First,Enabled,NN,Wire,S6622,Store,REGZAPFREE,SHO,H,SBS
1,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,V,PRO,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,Store,V,PRO,H,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
2,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
3,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,S6622,PoB,REGSELV,SEL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
0,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
2,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
4,ATM,L2,VVB,First,Enabled,PE,Wire,6632,PoB,REGVS24,FIL,E,SBS
2,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
4,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
3,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
4,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
4,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
4,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
4,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
4,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
0,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
2,ATM,L2,VVB,First,Enabled,CU,Wire,6632,Store,NEW5,SHO,E,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,Store,REGFREE,SHO,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,Store,REGFREE,SHO,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,Store,REGFREE,SHO,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,Store,REGFREE,SHO,ME,SBS
0,ATM,L1,VVB,Second,Enabled,V,Wire,5600,Store,REGFREE,SHO,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,Store,REGFREE,SHO,ME,SBS
4,ATM,L1,VVB,Second,Enabled,V,Wire,5600,Store,REGFREE,SHO,ME,SBS
0,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REGVS24,FIL,H,SBS
4,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REGVS24,FIL,H,SBS
2,ATM,L3,VVB,First,Enabled,IZ,Wire,6632,PoB,REGVS24,FIL,H,SBS
2,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,Theonly,SP,IB,SBS
2,ATM,L3,VVB,First,Enabled,IZ,Wire,S6622,PoB,Theonly,SP,IB,SBS
